chr1	10001	10120	1
chr1	10002	10145	1
chr1	10002	10179	1
chr1	10003	10118	1
chr1	10003	10208	1
chr1	10010	10144	1
chr1	10013	10137	1
chr1	10016	10179	1
chr1	10027	10175	1
chr1	10033	10155	1
chr1	10044	10154	1
chr1	10056	10179	1
chr1	10057	10241	1
chr1	10060	10173	1
chr1	10064	10227	1
chr1	10068	10283	1
chr1	10098	10260	1
chr1	10098	10283	1
chr1	10100	10246	1
chr1	10114	10232	1
chr1	10120	10306	1
chr1	10126	10287	1
chr1	10133	10290	1
chr1	10145	10271	1
chr1	10321	10450	1
chr1	10328	10468	1
chr1	10330	10468	1
chr1	10352	10450	1
chr1	10352	10524	1
chr1	10359	10528	1
chr1	11228	11387	1
chr1	11543	11718	1
chr1	11580	11757	1
chr1	11835	11990	1
chr1	11885	12059	1
chr1	11994	12149	1
chr1	12011	12184	1
chr1	12136	12265	1
chr1	12142	12299	1
chr1	12197	12397	1
chr1	12225	12390	1
chr1	12324	12490	1
chr1	12363	12533	1
chr1	12583	12764	1
chr1	12586	12739	1
chr1	12607	12752	1
chr1	12671	12845	1
chr1	12847	13013	1
chr1	13354	13531	1
chr1	13354	13533	1
chr1	13384	13523	1
chr1	13404	13542	1
chr1	13446	13603	1
chr1	13457	13649	1
chr1	13700	13873	1
chr1	13720	13897	1
chr1	13730	13879	1
chr1	13741	13883	1
chr1	13741	13913	1
chr1	14030	14207	1
chr1	14033	14208	1
chr1	14068	14246	1
chr1	14080	14228	1
chr1	14186	14329	1
chr1	14297	14461	1
chr1	14432	14609	1
chr1	14600	14758	1
chr1	14603	14767	1
chr1	14623	14755	1
chr1	14727	14919	1
chr1	14732	14853	1
chr1	14799	14976	1
chr1	14883	15065	1
chr1	14885	15065	1
chr1	14895	15065	1
chr1	14899	15061	1
chr1	14916	15091	1
chr1	14917	15110	1
chr1	14979	15155	1
chr1	15090	15255	1
chr1	15277	15434	1
chr1	15300	15469	1
chr1	15304	15475	1
chr1	15416	15596	1
chr1	15444	15622	1
chr1	15487	15650	1
chr1	15538	15702	1
chr1	15604	15768	1
chr1	15626	15800	1
chr1	15710	15864	1
chr1	16079	16238	1
chr1	16213	16398	1
chr1	16367	16554	1
chr1	16382	16522	1
chr1	16440	16627	1
chr1	16470	16647	1
chr1	16537	16687	1
chr1	16766	16977	1
chr1	16768	16926	1
chr1	16850	17032	1
chr1	16892	17031	1
chr1	16955	17138	1
chr1	16961	17117	1
chr1	16965	17104	1
chr1	17033	17210	1
chr1	17093	17253	1
chr1	17096	17270	1
chr1	17211	17377	1
chr1	17345	17504	1
chr1	17354	17513	1
chr1	17367	17544	1
chr1	17386	17552	1
chr1	17391	17559	1
chr1	17395	17547	1
chr1	17415	17585	1
chr1	17427	17585	1
chr1	17458	17623	1
chr1	17581	17754	1
chr1	17612	17789	1
chr1	17631	17788	1
chr1	17862	18023	1
chr1	17949	18122	1
chr1	18107	18293	1
chr1	18136	18320	1
chr1	18143	18286	1
chr1	18212	18374	1
chr1	18265	18442	1
chr1	18266	18426	1
chr1	18308	18474	1
chr1	18322	18531	1
chr1	18590	18744	1
chr1	18611	18786	1
chr1	19097	19265	1
chr1	19179	19339	1
chr1	19352	19500	1
chr1	19362	19530	1
chr1	19427	19576	1
chr1	19514	19688	1
chr1	19534	19713	1
chr1	19857	19973	1
chr1	19874	20045	1
chr1	19897	20046	1
chr1	19972	20145	1
chr1	20030	20214	1
chr1	20205	20383	1
chr1	20295	20463	1
chr1	20396	20579	1
chr1	20406	20573	1
chr1	20433	20616	1
chr1	20467	20637	1
chr1	20468	20612	1
chr1	20472	20695	1
chr1	20532	20695	1
chr1	20579	20712	1
chr1	20596	20768	1
chr1	20712	20860	1
chr1	20785	20945	1
