chr1	10003	10139	1
chr1	10005	10118	1
chr1	10012	10155	1
chr1	10013	10197	1
chr1	10016	10112	1
chr1	10021	10179	1
chr1	10027	10174	1
chr1	10027	10214	1
chr1	10039	10231	1
chr1	10048	10247	1
chr1	10063	10216	1
chr1	10081	10234	1
chr1	10082	10219	1
chr1	10109	10229	1
chr1	10115	10290	1
chr1	10120	10274	1
chr1	10153	10284	1
chr1	10165	10290	1
chr1	10231	10441	1
chr1	10324	10467	1
chr1	10335	10469	1
chr1	10351	10444	1
chr1	10365	10468	1
chr1	10409	10582	1
chr1	10420	10584	1
chr1	10433	10599	1
chr1	10438	10592	1
chr1	11197	11364	1
chr1	11205	11372	1
chr1	11552	11708	1
chr1	11606	11768	1
chr1	11636	11803	1
chr1	11670	11845	1
chr1	11687	11853	1
chr1	11688	11864	1
chr1	11719	11895	1
chr1	11768	11937	1
chr1	11771	11937	1
chr1	11815	12025	1
chr1	11826	12006	1
chr1	11829	11988	1
chr1	11867	12033	1
chr1	11934	12095	1
chr1	12006	12159	1
chr1	12021	12201	1
chr1	12249	12409	1
chr1	12393	12569	1
chr1	12396	12551	1
chr1	12413	12580	1
chr1	12480	12647	1
chr1	12531	12722	1
chr1	12577	12734	1
chr1	12578	12737	1
chr1	12801	12989	1
chr1	12856	13015	1
chr1	12875	13025	1
chr1	12876	13024	1
chr1	12883	13047	1
chr1	12917	13111	1
chr1	13041	13202	1
chr1	13123	13298	1
chr1	13343	13487	1
chr1	13431	13580	1
chr1	13441	13618	1
chr1	13518	13678	1
chr1	13520	13687	1
chr1	13545	13661	1
chr1	13560	13747	1
chr1	13585	13751	1
chr1	13629	13816	1
chr1	13713	13876	1
chr1	14045	14201	1
chr1	14053	14223	1
chr1	14055	14237	1
chr1	14069	14205	1
chr1	14084	14250	1
chr1	14087	14253	1
chr1	14175	14328	1
chr1	14220	14394	1
chr1	14250	14446	1
chr1	14408	14568	1
chr1	14510	14678	1
chr1	14630	14774	1
chr1	14679	14865	1
chr1	14694	14854	1
chr1	14718	14887	1
chr1	14831	15008	1
chr1	14928	15065	1
chr1	15107	15278	1
chr1	15291	15468	1
chr1	15505	15673	1
chr1	15508	15681	1
chr1	15513	15674	1
chr1	15543	15693	1
chr1	15560	15733	1
chr1	15574	15673	1
chr1	15580	15746	1
chr1	15619	15783	1
chr1	15900	16033	1
chr1	16129	16328	1
chr1	16132	16294	1
chr1	16147	16301	1
chr1	16162	16334	1
chr1	16163	16314	1
chr1	16278	16429	1
chr1	16318	16467	1
chr1	16372	16559	1
chr1	16394	16539	1
