chr1	10002	10173	1
chr1	10007	10125	1
chr1	10009	10119	1
chr1	10013	10142	1
chr1	10020	10144	1
chr1	10031	10176	1
chr1	10037	10234	1
chr1	10049	10173	1
chr1	10050	10245	1
chr1	10167	10307	1
chr1	10330	10468	1
chr1	10415	10602	1
chr1	10424	10599	1
chr1	11169	11397	1
chr1	11596	11732	1
chr1	11612	11758	1
chr1	11648	11833	1
chr1	11872	12024	1
chr1	12124	12291	1
chr1	12194	12360	1
chr1	12230	12388	1
chr1	12259	12399	1
chr1	12293	12443	1
chr1	12302	12440	1
chr1	12331	12470	1
chr1	12467	12631	1
chr1	12569	12750	1
chr1	12601	12777	1
chr1	12811	12973	1
chr1	12888	13063	1
chr1	12958	13121	1
chr1	12961	13162	1
chr1	13056	13256	1
chr1	13059	13237	1
chr1	13060	13210	1
chr1	13256	13431	1
chr1	13264	13447	1
chr1	13336	13483	1
chr1	13381	13563	1
chr1	13457	13592	1
chr1	13685	13850	1
chr1	13859	14036	1
chr1	13883	14051	1
chr1	13941	14098	1
chr1	13977	14196	1
chr1	13983	14128	1
chr1	13991	14189	1
chr1	14016	14171	1
chr1	14061	14236	1
chr1	14111	14276	1
chr1	14137	14314	1
chr1	14174	14348	1
chr1	14204	14377	1
chr1	14219	14390	1
chr1	14243	14410	1
chr1	14244	14400	1
chr1	14258	14400	1
chr1	14271	14446	1
chr1	14313	14467	1
chr1	14354	14535	1
chr1	14357	14540	1
chr1	14365	14537	1
chr1	14522	14681	1
chr1	14556	14689	1
chr1	14596	14740	1
chr1	14601	14755	1
chr1	14607	14804	1
chr1	14617	14794	1
chr1	14635	14780	1
chr1	14665	14823	1
chr1	14746	14918	1
chr1	14763	14905	1
chr1	14796	14988	1
chr1	14831	15005	1
chr1	14867	15032	1
chr1	14877	15055	1
chr1	14893	15070	1
chr1	14894	15082	1
chr1	14959	15145	1
chr1	14990	15154	1
chr1	15003	15183	1
chr1	15053	15219	1
chr1	15118	15303	1
chr1	15175	15363	1
chr1	15303	15482	1
chr1	15364	15557	1
chr1	15416	15615	1
chr1	15424	15621	1
chr1	15437	15603	1
chr1	15465	15628	1
chr1	15478	15670	1
chr1	15505	15692	1
chr1	15537	15685	1
chr1	15538	15701	1
chr1	15576	15742	1
chr1	15577	15748	1
chr1	15579	15764	1
chr1	15580	15756	1
chr1	15615	15803	1
chr1	15654	15814	1
chr1	15678	15838	1
chr1	15679	15856	1
chr1	15689	15874	1
chr1	15979	16151	1
chr1	16144	16334	1
chr1	16146	16328	1
chr1	16162	16304	1
chr1	16163	16327	1
chr1	16164	16330	1
chr1	16186	16357	1
chr1	16203	16373	1
chr1	16323	16499	1
chr1	16386	16500	1
chr1	16390	16524	1
chr1	16429	16594	1
chr1	16442	16621	1
chr1	16650	16818	1
chr1	16778	16953	1
chr1	16835	17009	1
chr1	16910	17080	1
chr1	16947	17117	1
chr1	16974	17161	1
chr1	16984	17193	1
chr1	17018	17192	1
chr1	17081	17245	1
chr1	17082	17250	1
chr1	17088	17271	1
chr1	17094	17267	1
chr1	17145	17304	1
chr1	17186	17365	1
chr1	17187	17353	1
chr1	17227	17394	1
chr1	17351	17505	1
chr1	17380	17550	1
chr1	17396	17593	1
chr1	17406	17544	1
chr1	17442	17601	1
chr1	17568	17718	1
chr1	17680	17831	1
chr1	17714	17879	1
chr1	17722	17894	1
chr1	17729	17896	1
chr1	17742	17889	1
chr1	17916	18105	1
chr1	18148	18320	1
chr1	18212	18399	1
chr1	18249	18441	1
chr1	18266	18464	1
chr1	18274	18477	1
chr1	18521	18710	1
chr1	18550	18709	1
chr1	18865	18996	1
chr1	18869	19057	1
chr1	18969	19148	1
chr1	19007	19130	1
chr1	19097	19288	1
chr1	19107	19271	1
chr1	19168	19321	1
chr1	19175	19331	1
chr1	19177	19328	1
chr1	19181	19342	1
chr1	19234	19414	1
chr1	19237	19398	1
chr1	19262	19431	1
chr1	19322	19472	1
chr1	19375	19545	1
chr1	19418	19574	1
chr1	19444	19596	1
chr1	19454	19597	1
chr1	19478	19639	1
chr1	19486	19662	1
chr1	19498	19680	1
chr1	19587	19755	1
chr1	19782	19956	1
chr1	19940	20117	1
chr1	19960	20147	1
chr1	20004	20146	1
chr1	20056	20312	1
chr1	20089	20299	1
chr1	20114	20274	1
chr1	20164	20372	1
chr1	20233	20399	1
chr1	20281	20444	1
chr1	20310	20460	1
chr1	20392	20563	1
chr1	20398	20576	1
chr1	20444	20620	1
chr1	20449	20609	1
chr1	20454	20609	1
chr1	20459	20637	1
chr1	20647	20819	1
chr1	20715	20888	1
chr1	20755	20956	1
chr1	20802	20978	1
chr1	20803	20974	1
chr1	20828	21006	1
chr1	20848	21011	1
chr1	20848	21035	1
chr1	20890	21084	1
chr1	21142	21292	1
chr1	21204	21317	1
chr1	21264	21433	1
chr1	21341	21542	1
chr1	21354	21520	1
chr1	21361	21543	1
chr1	21362	21530	1
chr1	21383	21521	1
chr1	21429	21609	1
chr1	21459	21603	1
chr1	21464	21631	1
chr1	21466	21614	1
chr1	21513	21697	1
chr1	21521	21687	1
chr1	21794	21966	1
chr1	21821	21988	1
chr1	21944	22128	1
chr1	22048	22209	1
chr1	22204	22381	1
chr1	22234	22382	1
chr1	22239	22380	1
chr1	22328	22505	1
chr1	22358	22517	1
chr1	22388	22527	1
chr1	22508	22697	1
chr1	22508	22717	1
chr1	22536	22717	1
chr1	22726	22882	1
chr1	22727	22886	1
chr1	22917	23115	1
chr1	22944	23164	1
chr1	23006	23160	1
chr1	23090	23267	1
chr1	23132	23294	1
chr1	23163	23339	1
chr1	23188	23325	1
chr1	23252	23424	1
chr1	23487	23646	1
chr1	23496	23668	1
chr1	23499	23668	1
chr1	23504	23683	1
chr1	23537	23707	1
chr1	23676	23888	1
chr1	23812	23968	1
chr1	23822	24005	1
chr1	24010	24153	1
chr1	24029	24194	1
chr1	24156	24317	1
chr1	24260	24426	1
chr1	24313	24479	1
chr1	24350	24514	1
chr1	24449	24614	1
chr1	24510	24689	1
chr1	24576	24743	1
chr1	24597	24789	1
chr1	24624	24781	1
chr1	24645	24798	1
chr1	24653	24834	1
chr1	24702	24861	1
chr1	24758	24919	1
chr1	24920	25089	1
chr1	25062	25242	1
chr1	25071	25230	1
chr1	25084	25234	1
chr1	25085	25270	1
chr1	25106	25255	1
chr1	25112	25255	1
chr1	25140	25290	1
chr1	25144	25297	1
chr1	25160	25295	1
chr1	25172	25309	1
chr1	25249	25397	1
chr1	25249	25438	1
chr1	25362	25552	1
chr1	25420	25577	1
chr1	25498	25650	1
chr1	25540	25689	1
chr1	25599	25751	1
chr1	25709	25879	1
chr1	25732	25893	1
chr1	25854	26029	1
chr1	25879	26106	1
chr1	25976	26156	1
chr1	26033	26174	1
chr1	26058	26217	1
chr1	26072	26241	1
chr1	26090	26244	1
chr1	26178	26348	1
chr1	26225	26382	1
chr1	26270	26494	1
chr1	26299	26466	1
chr1	26303	26452	1
chr1	26316	26502	1
chr1	26319	26484	1
chr1	26367	26544	1
chr1	26378	26512	1
chr1	26480	26657	1
chr1	26480	26658	1
chr1	26505	26697	1
chr1	26508	26683	1
chr1	26570	26724	1
chr1	26577	26741	1
chr1	26622	26803	1
chr1	26642	26803	1
chr1	26678	26833	1
chr1	26701	26846	1
chr1	26727	26906	1
chr1	26809	26976	1
chr1	26810	26967	1
chr1	27039	27232	1
chr1	27108	27342	1
chr1	27110	27328	1
chr1	27132	27299	1
